id,path,label_fake,label_real
CZDOGREU,./train/CZDOGREU.ogg,1.0,0.0
REMXJZBQ,./train/REMXJZBQ.ogg,1.0,0.0
ASZJQTUV,./train/ASZJQTUV.ogg,1.0,0.0
VPCBKLJP,./train/VPCBKLJP.ogg,0.0,1.0
EGVTDEGW,./train/EGVTDEGW.ogg,0.0,1.0
VULRUMPK,./train/VULRUMPK.ogg,0.0,1.0
HYTTFIZR,./train/HYTTFIZR.ogg,0.0,1.0
SXPAKZBJ,./train/SXPAKZBJ.ogg,0.0,1.0
KASVLONS,./train/KASVLONS.ogg,1.0,0.0
BJUEPLFR,./train/BJUEPLFR.ogg,0.0,1.0
AUFTIWPV,./train/AUFTIWPV.ogg,0.0,1.0
OAJZPVWW,./train/OAJZPVWW.ogg,1.0,0.0
ESABOQSM,./train/ESABOQSM.ogg,0.0,1.0
YMGKPMZM,./train/YMGKPMZM.ogg,1.0,0.0
ZHJNUUYJ,./train/ZHJNUUYJ.ogg,0.0,1.0
KCHCNOOF,./train/KCHCNOOF.ogg,0.0,1.0
MPBGJTDM,./train/MPBGJTDM.ogg,1.0,0.0
SNYNYOWO,./train/SNYNYOWO.ogg,0.0,1.0
BHXHKUDI,./train/BHXHKUDI.ogg,1.0,0.0
MDJBQLWO,./train/MDJBQLWO.ogg,1.0,0.0
SNNTOMFO,./train/SNNTOMFO.ogg,1.0,0.0
RLUUMTLE,./train/RLUUMTLE.ogg,0.0,1.0
VPMASSPV,./train/VPMASSPV.ogg,0.0,1.0
EFTKBJDV,./train/EFTKBJDV.ogg,0.0,1.0
GHSUMYMG,./train/GHSUMYMG.ogg,1.0,0.0
HFPXONXF,./train/HFPXONXF.ogg,1.0,0.0
CIASSPWR,./train/CIASSPWR.ogg,0.0,1.0
YHAQBEIU,./train/YHAQBEIU.ogg,1.0,0.0
EHWZIJVF,./train/EHWZIJVF.ogg,1.0,0.0
MMEUAALC,./train/MMEUAALC.ogg,0.0,1.0
XQFWMKVG,./train/XQFWMKVG.ogg,1.0,0.0
MEZLSIJG,./train/MEZLSIJG.ogg,1.0,0.0
AECPNGMA,./train/AECPNGMA.ogg,1.0,0.0
AKTHFKUH,./train/AKTHFKUH.ogg,1.0,0.0
DMPYWCKW,./train/DMPYWCKW.ogg,0.0,1.0
XUYATPPQ,./train/XUYATPPQ.ogg,0.0,1.0
QSCFDHGY,./train/QSCFDHGY.ogg,0.0,1.0
KMBAYUBW,./train/KMBAYUBW.ogg,0.0,1.0
SMKIFSTD,./train/SMKIFSTD.ogg,1.0,0.0
TNVZALXX,./train/TNVZALXX.ogg,0.0,1.0
QSAMPXSO,./train/QSAMPXSO.ogg,1.0,0.0
EBZCVZOV,./train/EBZCVZOV.ogg,1.0,0.0
NBCKEERF,./train/NBCKEERF.ogg,1.0,0.0
JMITYKOK,./train/JMITYKOK.ogg,0.0,1.0
YLETDDQQ,./train/YLETDDQQ.ogg,0.0,1.0
ERLHXPND,./train/ERLHXPND.ogg,0.0,1.0
IDFJNJUE,./train/IDFJNJUE.ogg,1.0,0.0
MURBYINX,./train/MURBYINX.ogg,1.0,0.0
SLWXSPJN,./train/SLWXSPJN.ogg,1.0,0.0
GAENZSWD,./train/GAENZSWD.ogg,1.0,0.0
MZJBZVIR,./train/MZJBZVIR.ogg,0.0,1.0
OHYNPTMJ,./train/OHYNPTMJ.ogg,1.0,0.0
JNTBDPBM,./train/JNTBDPBM.ogg,0.0,1.0
DJNLRVML,./train/DJNLRVML.ogg,0.0,1.0
QAIFMAGC,./train/QAIFMAGC.ogg,0.0,1.0
ZIPNRBHN,./train/ZIPNRBHN.ogg,1.0,0.0
GKPVNIXT,./train/GKPVNIXT.ogg,0.0,1.0
YCNZLBZC,./train/YCNZLBZC.ogg,1.0,0.0
KMFJJLIK,./train/KMFJJLIK.ogg,0.0,1.0
FBNYMTZI,./train/FBNYMTZI.ogg,0.0,1.0
YVDUOQDM,./train/YVDUOQDM.ogg,1.0,0.0
WUAWRWAQ,./train/WUAWRWAQ.ogg,0.0,1.0
QWLAOQUD,./train/QWLAOQUD.ogg,1.0,0.0
UEFOKQWQ,./train/UEFOKQWQ.ogg,0.0,1.0
TNCZYFII,./train/TNCZYFII.ogg,1.0,0.0
RVFFLJYN,./train/RVFFLJYN.ogg,1.0,0.0
YQTCVBDM,./train/YQTCVBDM.ogg,0.0,1.0
EBRBBKEE,./train/EBRBBKEE.ogg,0.0,1.0
BWUFFNFY,./train/BWUFFNFY.ogg,0.0,1.0
TPKGMOFV,./train/TPKGMOFV.ogg,1.0,0.0
EPEUPMHO,./train/EPEUPMHO.ogg,0.0,1.0
LRKGTIGL,./train/LRKGTIGL.ogg,1.0,0.0
MKHRMQYC,./train/MKHRMQYC.ogg,1.0,0.0
PFUYNEIX,./train/PFUYNEIX.ogg,0.0,1.0
SDSCORGZ,./train/SDSCORGZ.ogg,1.0,0.0
SVICIMTL,./train/SVICIMTL.ogg,1.0,0.0
JWKVOIWJ,./train/JWKVOIWJ.ogg,0.0,1.0
DJPOCREU,./train/DJPOCREU.ogg,0.0,1.0
KKUQILLN,./train/KKUQILLN.ogg,0.0,1.0
KHMCVSWU,./train/KHMCVSWU.ogg,1.0,0.0
FGBXGXGG,./train/FGBXGXGG.ogg,0.0,1.0
PLLVHHKI,./train/PLLVHHKI.ogg,0.0,1.0
DCJPSVAQ,./train/DCJPSVAQ.ogg,1.0,0.0
UNVGSNYI,./train/UNVGSNYI.ogg,1.0,0.0
HGZUJKYV,./train/HGZUJKYV.ogg,0.0,1.0
QYSZGTGO,./train/QYSZGTGO.ogg,0.0,1.0
CEFXDTIH,./train/CEFXDTIH.ogg,1.0,0.0
QMJNSKAR,./train/QMJNSKAR.ogg,0.0,1.0
PZJQZBXR,./train/PZJQZBXR.ogg,0.0,1.0
PQDYPTUV,./train/PQDYPTUV.ogg,0.0,1.0
PKZYVSIR,./train/PKZYVSIR.ogg,1.0,0.0
DSEFFKWM,./train/DSEFFKWM.ogg,0.0,1.0
DEKFBXBT,./train/DEKFBXBT.ogg,0.0,1.0
XNCXHRHD,./train/XNCXHRHD.ogg,0.0,1.0
EFGFXQNT,./train/EFGFXQNT.ogg,0.0,1.0
USWYXPUP,./train/USWYXPUP.ogg,0.0,1.0
VXGBQEUE,./train/VXGBQEUE.ogg,0.0,1.0
DBERJBWC,./train/DBERJBWC.ogg,1.0,0.0
NTJYEDZN,./train/NTJYEDZN.ogg,1.0,0.0
IHDAWZWX,./train/IHDAWZWX.ogg,0.0,1.0
DFBTSVPA,./train/DFBTSVPA.ogg,0.0,1.0
VZVIYBST,./train/VZVIYBST.ogg,0.0,1.0
UAQHBNLM,./train/UAQHBNLM.ogg,1.0,0.0
CMZZCBWV,./train/CMZZCBWV.ogg,1.0,0.0
RGWSKTBH,./train/RGWSKTBH.ogg,0.0,1.0
TMTSNHKY,./train/TMTSNHKY.ogg,1.0,0.0
RVAOGDOL,./train/RVAOGDOL.ogg,0.0,1.0
HQRNSHVF,./train/HQRNSHVF.ogg,0.0,1.0
VBGGZUSV,./train/VBGGZUSV.ogg,1.0,0.0
KSFNEJSY,./train/KSFNEJSY.ogg,0.0,1.0
UYUTEFBC,./train/UYUTEFBC.ogg,0.0,1.0
MNCJAUNK,./train/MNCJAUNK.ogg,1.0,0.0
GITQQCNG,./train/GITQQCNG.ogg,0.0,1.0
QZXUYKUF,./train/QZXUYKUF.ogg,0.0,1.0
KLOCXRKD,./train/KLOCXRKD.ogg,0.0,1.0
WUBHDYMY,./train/WUBHDYMY.ogg,1.0,0.0
RGOHNIXW,./train/RGOHNIXW.ogg,0.0,1.0
ZJCJJWWR,./train/ZJCJJWWR.ogg,1.0,0.0
OTYNJVPU,./train/OTYNJVPU.ogg,0.0,1.0
THWBIMLO,./train/THWBIMLO.ogg,0.0,1.0
ASTDOLRJ,./train/ASTDOLRJ.ogg,1.0,0.0
YWYZMIKQ,./train/YWYZMIKQ.ogg,1.0,0.0
VDJGEMDP,./train/VDJGEMDP.ogg,1.0,0.0
MVRBQEJK,./train/MVRBQEJK.ogg,0.0,1.0
OGRSCQEH,./train/OGRSCQEH.ogg,1.0,0.0
AYEENBLV,./train/AYEENBLV.ogg,0.0,1.0
IDVBJBWY,./train/IDVBJBWY.ogg,1.0,0.0
VDZEEDQY,./train/VDZEEDQY.ogg,1.0,0.0
QMCAEYRZ,./train/QMCAEYRZ.ogg,0.0,1.0
VYMBDQLJ,./train/VYMBDQLJ.ogg,0.0,1.0
DNORKNFW,./train/DNORKNFW.ogg,0.0,1.0
JMRJBPEH,./train/JMRJBPEH.ogg,1.0,0.0
JJJDAMDZ,./train/JJJDAMDZ.ogg,0.0,1.0
OCHYILPH,./train/OCHYILPH.ogg,1.0,0.0
JJRCJZIE,./train/JJRCJZIE.ogg,0.0,1.0
RJHYJKQE,./train/RJHYJKQE.ogg,0.0,1.0
AGAGSFMQ,./train/AGAGSFMQ.ogg,0.0,1.0
NCWPLPLZ,./train/NCWPLPLZ.ogg,1.0,0.0
VLBPFMGL,./train/VLBPFMGL.ogg,0.0,1.0
VINBWIDJ,./train/VINBWIDJ.ogg,0.0,1.0
LTKYATTH,./train/LTKYATTH.ogg,1.0,0.0
VOSXVULB,./train/VOSXVULB.ogg,0.0,1.0
IPGRAYPI,./train/IPGRAYPI.ogg,1.0,0.0
RBBVCZMB,./train/RBBVCZMB.ogg,1.0,0.0
EWZUGLZT,./train/EWZUGLZT.ogg,1.0,0.0
NTYBCUBA,./train/NTYBCUBA.ogg,1.0,0.0
LDAWCQBW,./train/LDAWCQBW.ogg,1.0,0.0
YHHQCYPU,./train/YHHQCYPU.ogg,0.0,1.0
SIYVPTDR,./train/SIYVPTDR.ogg,1.0,0.0
TNAPIAMT,./train/TNAPIAMT.ogg,0.0,1.0
NFYNAODL,./train/NFYNAODL.ogg,0.0,1.0
WRQKJDXA,./train/WRQKJDXA.ogg,0.0,1.0
YXPWZJEJ,./train/YXPWZJEJ.ogg,1.0,0.0
LIGFDGRP,./train/LIGFDGRP.ogg,0.0,1.0
SOIWTQJX,./train/SOIWTQJX.ogg,1.0,0.0
PPVUYLKC,./train/PPVUYLKC.ogg,0.0,1.0
BAHVPPQH,./train/BAHVPPQH.ogg,0.0,1.0
GZDIGXIH,./train/GZDIGXIH.ogg,1.0,0.0
ZTKYCOFC,./train/ZTKYCOFC.ogg,0.0,1.0
WJDZHGTK,./train/WJDZHGTK.ogg,1.0,0.0
PTLCYMRF,./train/PTLCYMRF.ogg,0.0,1.0
JNIJSPHG,./train/JNIJSPHG.ogg,0.0,1.0
CRXWGXBV,./train/CRXWGXBV.ogg,1.0,0.0
YWYHLXFT,./train/YWYHLXFT.ogg,1.0,0.0
XMRLSKIN,./train/XMRLSKIN.ogg,0.0,1.0
SWULNQTY,./train/SWULNQTY.ogg,1.0,0.0
ULEPEFUP,./train/ULEPEFUP.ogg,0.0,1.0
STQOHMCJ,./train/STQOHMCJ.ogg,1.0,0.0
RJCSGJIG,./train/RJCSGJIG.ogg,0.0,1.0
TBVUFPDM,./train/TBVUFPDM.ogg,1.0,0.0
JMBFHPOY,./train/JMBFHPOY.ogg,0.0,1.0
TIKXIGTR,./train/TIKXIGTR.ogg,0.0,1.0
UAHEJYOI,./train/UAHEJYOI.ogg,0.0,1.0
QVEOTQCM,./train/QVEOTQCM.ogg,0.0,1.0
YRRONWEX,./train/YRRONWEX.ogg,0.0,1.0
BDWKQEHV,./train/BDWKQEHV.ogg,0.0,1.0
YLEDSNUD,./train/YLEDSNUD.ogg,0.0,1.0
HQMQKWFG,./train/HQMQKWFG.ogg,0.0,1.0
LUQWCHJG,./train/LUQWCHJG.ogg,0.0,1.0
UPOJPNHA,./train/UPOJPNHA.ogg,1.0,0.0
MDIQILWO,./train/MDIQILWO.ogg,0.0,1.0
ECNEPUUX,./train/ECNEPUUX.ogg,0.0,1.0
JRVDWIEF,./train/JRVDWIEF.ogg,0.0,1.0
HABJMENM,./train/HABJMENM.ogg,1.0,0.0
VNJMYMQQ,./train/VNJMYMQQ.ogg,1.0,0.0
VLYSOTZJ,./train/VLYSOTZJ.ogg,1.0,0.0
KALDBDRV,./train/KALDBDRV.ogg,1.0,0.0
MJKFMDBX,./train/MJKFMDBX.ogg,0.0,1.0
WMMRKAOY,./train/WMMRKAOY.ogg,0.0,1.0
IXGHWHGQ,./train/IXGHWHGQ.ogg,1.0,0.0
RUVTNAYQ,./train/RUVTNAYQ.ogg,0.0,1.0
TKYDUMOY,./train/TKYDUMOY.ogg,1.0,0.0
EOCCXNVU,./train/EOCCXNVU.ogg,1.0,0.0
GNRITHCR,./train/GNRITHCR.ogg,0.0,1.0
QSCJQKEZ,./train/QSCJQKEZ.ogg,0.0,1.0
NYFDQOIA,./train/NYFDQOIA.ogg,1.0,0.0
QAWEXXWD,./train/QAWEXXWD.ogg,1.0,0.0
QDBSNPMT,./train/QDBSNPMT.ogg,1.0,0.0
IDHOXBWO,./train/IDHOXBWO.ogg,0.0,1.0
DAOVZOMM,./train/DAOVZOMM.ogg,1.0,0.0
PEXEDDPO,./train/PEXEDDPO.ogg,0.0,1.0
YENSHWZS,./train/YENSHWZS.ogg,1.0,0.0
RJQRRQGS,./train/RJQRRQGS.ogg,1.0,0.0
CUDYEWXR,./train/CUDYEWXR.ogg,0.0,1.0
SEVXMUDZ,./train/SEVXMUDZ.ogg,1.0,0.0
ELDIFGBC,./train/ELDIFGBC.ogg,0.0,1.0
ULOYWKSZ,./train/ULOYWKSZ.ogg,1.0,0.0
BSRUIALZ,./train/BSRUIALZ.ogg,1.0,0.0
DSADVPNW,./train/DSADVPNW.ogg,1.0,0.0
DTSMDDPX,./train/DTSMDDPX.ogg,1.0,0.0
EJSHMHMB,./train/EJSHMHMB.ogg,0.0,1.0
YFTIZFHC,./train/YFTIZFHC.ogg,1.0,0.0
BFMVCQVW,./train/BFMVCQVW.ogg,0.0,1.0
STLSPULN,./train/STLSPULN.ogg,0.0,1.0
BSFLASQJ,./train/BSFLASQJ.ogg,1.0,0.0
ZSGZNQZZ,./train/ZSGZNQZZ.ogg,0.0,1.0
FRWEYPXB,./train/FRWEYPXB.ogg,1.0,0.0
BICJPSWO,./train/BICJPSWO.ogg,1.0,0.0
DLFXIPFH,./train/DLFXIPFH.ogg,1.0,0.0
HRXCYXFB,./train/HRXCYXFB.ogg,0.0,1.0
QSMNJWQX,./train/QSMNJWQX.ogg,0.0,1.0
VBNRAJLG,./train/VBNRAJLG.ogg,0.0,1.0
BQPVFXKU,./train/BQPVFXKU.ogg,0.0,1.0
UQMIAAQG,./train/UQMIAAQG.ogg,1.0,0.0
ABYOZVEE,./train/ABYOZVEE.ogg,1.0,0.0
LLEKUFEB,./train/LLEKUFEB.ogg,0.0,1.0
DQMVVRWM,./train/DQMVVRWM.ogg,1.0,0.0
IZUTDQJC,./train/IZUTDQJC.ogg,1.0,0.0
KQCCRBXT,./train/KQCCRBXT.ogg,0.0,1.0
ZIDVBIRP,./train/ZIDVBIRP.ogg,1.0,0.0
XMYISNAV,./train/XMYISNAV.ogg,1.0,0.0
POBYUGPJ,./train/POBYUGPJ.ogg,0.0,1.0
MFQZIZJC,./train/MFQZIZJC.ogg,1.0,0.0
HEXSKRTS,./train/HEXSKRTS.ogg,0.0,1.0
UJAPKGHL,./train/UJAPKGHL.ogg,0.0,1.0
GFXIPNWH,./train/GFXIPNWH.ogg,0.0,1.0
CMLPIQCR,./train/CMLPIQCR.ogg,0.0,1.0
JNTOGAXL,./train/JNTOGAXL.ogg,1.0,0.0
XRPKMNCK,./train/XRPKMNCK.ogg,0.0,1.0
PQKSSNVV,./train/PQKSSNVV.ogg,1.0,0.0
FKVZTKQW,./train/FKVZTKQW.ogg,0.0,1.0
QPVVAEPF,./train/QPVVAEPF.ogg,0.0,1.0
AYOWZOHS,./train/AYOWZOHS.ogg,1.0,0.0
DSNHADPA,./train/DSNHADPA.ogg,1.0,0.0
XMYYYKCL,./train/XMYYYKCL.ogg,0.0,1.0
WRKFOSDU,./train/WRKFOSDU.ogg,0.0,1.0
JMOFPWVO,./train/JMOFPWVO.ogg,0.0,1.0
IQOJFKCJ,./train/IQOJFKCJ.ogg,1.0,0.0
UXWPQMXG,./train/UXWPQMXG.ogg,1.0,0.0
UHDICGVE,./train/UHDICGVE.ogg,1.0,0.0
OWQSYGZM,./train/OWQSYGZM.ogg,1.0,0.0
EDMRDDRJ,./train/EDMRDDRJ.ogg,1.0,0.0
MZZPAWIL,./train/MZZPAWIL.ogg,1.0,0.0
FXBOIRJD,./train/FXBOIRJD.ogg,0.0,1.0
CWURXSST,./train/CWURXSST.ogg,0.0,1.0
SNMCPCPC,./train/SNMCPCPC.ogg,1.0,0.0
UCLBORXU,./train/UCLBORXU.ogg,1.0,0.0
OYKIRXGD,./train/OYKIRXGD.ogg,0.0,1.0
KEZBSXNR,./train/KEZBSXNR.ogg,0.0,1.0
XZFBWFCM,./train/XZFBWFCM.ogg,1.0,0.0
EUYXMUYF,./train/EUYXMUYF.ogg,1.0,0.0
RSWYVNAL,./train/RSWYVNAL.ogg,0.0,1.0
CCWPPSAF,./train/CCWPPSAF.ogg,0.0,1.0
WYBGGKOU,./train/WYBGGKOU.ogg,1.0,0.0
BMUDNTYI,./train/BMUDNTYI.ogg,1.0,0.0
RIYSKMVB,./train/RIYSKMVB.ogg,0.0,1.0
EFGSTQLR,./train/EFGSTQLR.ogg,1.0,0.0
EATCOOTW,./train/EATCOOTW.ogg,1.0,0.0
CTHPKCAS,./train/CTHPKCAS.ogg,0.0,1.0
OBHCGFVQ,./train/OBHCGFVQ.ogg,0.0,1.0
GWUCHCNO,./train/GWUCHCNO.ogg,1.0,0.0
QDOQVOEQ,./train/QDOQVOEQ.ogg,1.0,0.0
SBLSBWYT,./train/SBLSBWYT.ogg,1.0,0.0
NMWMWFTL,./train/NMWMWFTL.ogg,0.0,1.0
GZDRQQJV,./train/GZDRQQJV.ogg,0.0,1.0
RWQFFLYQ,./train/RWQFFLYQ.ogg,0.0,1.0
WQVXJZIR,./train/WQVXJZIR.ogg,0.0,1.0
QITUYQVR,./train/QITUYQVR.ogg,0.0,1.0
LSRMLTOB,./train/LSRMLTOB.ogg,0.0,1.0
MTWORDIJ,./train/MTWORDIJ.ogg,1.0,0.0
SRXZYLAM,./train/SRXZYLAM.ogg,1.0,0.0
UYDPBXGM,./train/UYDPBXGM.ogg,1.0,0.0
XCJGBSNF,./train/XCJGBSNF.ogg,0.0,1.0
BHQIJPJP,./train/BHQIJPJP.ogg,1.0,0.0
CCMVQDOF,./train/CCMVQDOF.ogg,0.0,1.0
YSLRQVBU,./train/YSLRQVBU.ogg,1.0,0.0
KTQWNVLB,./train/KTQWNVLB.ogg,1.0,0.0
GEOOKDLD,./train/GEOOKDLD.ogg,1.0,0.0
IIOJOOUC,./train/IIOJOOUC.ogg,1.0,0.0
WINCVGDC,./train/WINCVGDC.ogg,1.0,0.0
ZFFSQENB,./train/ZFFSQENB.ogg,1.0,0.0
DYXXPNUB,./train/DYXXPNUB.ogg,0.0,1.0
TKCMUWAG,./train/TKCMUWAG.ogg,0.0,1.0
VRJCHWTE,./train/VRJCHWTE.ogg,0.0,1.0
CVQXFJYX,./train/CVQXFJYX.ogg,0.0,1.0
OGGRDQYA,./train/OGGRDQYA.ogg,1.0,0.0
RHLGKAWQ,./train/RHLGKAWQ.ogg,1.0,0.0
VOLRYDGB,./train/VOLRYDGB.ogg,0.0,1.0
DNKLSASO,./train/DNKLSASO.ogg,1.0,0.0
RDQJSNFI,./train/RDQJSNFI.ogg,1.0,0.0
ZITXLYXB,./train/ZITXLYXB.ogg,1.0,0.0
GOMRIGFS,./train/GOMRIGFS.ogg,0.0,1.0
QPQPUJXV,./train/QPQPUJXV.ogg,0.0,1.0
MRAUPVCP,./train/MRAUPVCP.ogg,0.0,1.0
RZOFVINU,./train/RZOFVINU.ogg,1.0,0.0
EKCYQWPB,./train/EKCYQWPB.ogg,0.0,1.0
LUMIYXFW,./train/LUMIYXFW.ogg,0.0,1.0
GJHNDFPD,./train/GJHNDFPD.ogg,0.0,1.0
MAPIUTXO,./train/MAPIUTXO.ogg,1.0,0.0
XJLNXFVY,./train/XJLNXFVY.ogg,0.0,1.0
NBQXBQSQ,./train/NBQXBQSQ.ogg,1.0,0.0
DTARLEBQ,./train/DTARLEBQ.ogg,1.0,0.0
RVAACRTE,./train/RVAACRTE.ogg,1.0,0.0
VZUWRFPL,./train/VZUWRFPL.ogg,0.0,1.0
SQYIMHRO,./train/SQYIMHRO.ogg,1.0,0.0
MUQRCRLL,./train/MUQRCRLL.ogg,0.0,1.0
DATRBQKU,./train/DATRBQKU.ogg,0.0,1.0
ZLUCOMHN,./train/ZLUCOMHN.ogg,1.0,0.0
UHLHSFSX,./train/UHLHSFSX.ogg,0.0,1.0
KWKGADYA,./train/KWKGADYA.ogg,1.0,0.0
IOQJGDTX,./train/IOQJGDTX.ogg,1.0,0.0
VCASDGOL,./train/VCASDGOL.ogg,1.0,0.0
WKEBMFVS,./train/WKEBMFVS.ogg,1.0,0.0
YHEZWUMQ,./train/YHEZWUMQ.ogg,1.0,0.0
FYEUSZUL,./train/FYEUSZUL.ogg,0.0,1.0
AUVVCHVP,./train/AUVVCHVP.ogg,0.0,1.0
ATFUUPFZ,./train/ATFUUPFZ.ogg,0.0,1.0
MAKZMBEP,./train/MAKZMBEP.ogg,0.0,1.0
ZNMWWDRR,./train/ZNMWWDRR.ogg,1.0,0.0
NJNSJIRH,./train/NJNSJIRH.ogg,0.0,1.0
JFUAEXIR,./train/JFUAEXIR.ogg,0.0,1.0
HTAHDCMH,./train/HTAHDCMH.ogg,1.0,0.0
HIDUBQZV,./train/HIDUBQZV.ogg,1.0,0.0
QAGCYVXF,./train/QAGCYVXF.ogg,1.0,0.0
ABOZOOGW,./train/ABOZOOGW.ogg,0.0,1.0
IGDXZTEA,./train/IGDXZTEA.ogg,1.0,0.0
RANMRUVN,./train/RANMRUVN.ogg,1.0,0.0
VNWAHAPJ,./train/VNWAHAPJ.ogg,0.0,1.0
EGPQPFMY,./train/EGPQPFMY.ogg,0.0,1.0
UHTBMCPB,./train/UHTBMCPB.ogg,0.0,1.0
JFOLXVSE,./train/JFOLXVSE.ogg,1.0,0.0
FQGKRMHU,./train/FQGKRMHU.ogg,1.0,0.0
STSFOPTJ,./train/STSFOPTJ.ogg,1.0,0.0
IBESSWHI,./train/IBESSWHI.ogg,1.0,0.0
MEQLQZIN,./train/MEQLQZIN.ogg,1.0,0.0
MPEBRLLM,./train/MPEBRLLM.ogg,1.0,0.0
XBFVKIFS,./train/XBFVKIFS.ogg,0.0,1.0
DVMJCGLE,./train/DVMJCGLE.ogg,0.0,1.0
ZANYOYDE,./train/ZANYOYDE.ogg,1.0,0.0
DSQUBLGG,./train/DSQUBLGG.ogg,0.0,1.0
VEFYXVZO,./train/VEFYXVZO.ogg,0.0,1.0
HHBECXCE,./train/HHBECXCE.ogg,1.0,0.0
OOTGTJGN,./train/OOTGTJGN.ogg,1.0,0.0
LQAXKARP,./train/LQAXKARP.ogg,1.0,0.0
BAVXGRZI,./train/BAVXGRZI.ogg,1.0,0.0
WAQDQZUM,./train/WAQDQZUM.ogg,0.0,1.0
DOSKPULO,./train/DOSKPULO.ogg,1.0,0.0
EGSBKLYL,./train/EGSBKLYL.ogg,0.0,1.0
DYLYNFMG,./train/DYLYNFMG.ogg,0.0,1.0
KZUDTKUO,./train/KZUDTKUO.ogg,1.0,0.0
KGTXRPBB,./train/KGTXRPBB.ogg,0.0,1.0
FIWKXCNS,./train/FIWKXCNS.ogg,0.0,1.0
DUMJMZXW,./train/DUMJMZXW.ogg,0.0,1.0
ZFELPCLW,./train/ZFELPCLW.ogg,1.0,0.0
VJRQEERI,./train/VJRQEERI.ogg,0.0,1.0
QNYMUIQA,./train/QNYMUIQA.ogg,1.0,0.0
PUOXNOKJ,./train/PUOXNOKJ.ogg,0.0,1.0
OWZYUFDJ,./train/OWZYUFDJ.ogg,1.0,0.0
BDNWZOMB,./train/BDNWZOMB.ogg,0.0,1.0
NOTFVAUZ,./train/NOTFVAUZ.ogg,1.0,0.0
ACDRCJLG,./train/ACDRCJLG.ogg,0.0,1.0
NALZRYIT,./train/NALZRYIT.ogg,1.0,0.0
WLAPIFJH,./train/WLAPIFJH.ogg,0.0,1.0
JZGOTAEZ,./train/JZGOTAEZ.ogg,1.0,0.0
PVGVWMPJ,./train/PVGVWMPJ.ogg,1.0,0.0
KXMYMRYU,./train/KXMYMRYU.ogg,0.0,1.0
FDPEKETL,./train/FDPEKETL.ogg,0.0,1.0
UCOWSGVY,./train/UCOWSGVY.ogg,0.0,1.0
MUGLNNHK,./train/MUGLNNHK.ogg,0.0,1.0
BQDPZXUN,./train/BQDPZXUN.ogg,0.0,1.0
JGNYCEGS,./train/JGNYCEGS.ogg,1.0,0.0
BFBKEKAQ,./train/BFBKEKAQ.ogg,1.0,0.0
LUVCEUWH,./train/LUVCEUWH.ogg,1.0,0.0
BQDJODAS,./train/BQDJODAS.ogg,0.0,1.0
TSUPLXUU,./train/TSUPLXUU.ogg,0.0,1.0
BAXPGRUV,./train/BAXPGRUV.ogg,1.0,0.0
BRNEZRHQ,./train/BRNEZRHQ.ogg,0.0,1.0
QZPYPGEM,./train/QZPYPGEM.ogg,0.0,1.0
HNNTATTT,./train/HNNTATTT.ogg,1.0,0.0
YQFCJVSG,./train/YQFCJVSG.ogg,0.0,1.0
ZHVOTWZA,./train/ZHVOTWZA.ogg,1.0,0.0
UYISYHID,./train/UYISYHID.ogg,0.0,1.0
EUQMPMJQ,./train/EUQMPMJQ.ogg,1.0,0.0
KGLVZCZE,./train/KGLVZCZE.ogg,0.0,1.0
LQVNEORR,./train/LQVNEORR.ogg,0.0,1.0
MHIURSRM,./train/MHIURSRM.ogg,0.0,1.0
SZHPDMMV,./train/SZHPDMMV.ogg,1.0,0.0
XWYRFHXV,./train/XWYRFHXV.ogg,1.0,0.0
GCPMAAAS,./train/GCPMAAAS.ogg,1.0,0.0
EDJUOOQD,./train/EDJUOOQD.ogg,0.0,1.0
DGHYTKOI,./train/DGHYTKOI.ogg,1.0,0.0
ZFGRHSQI,./train/ZFGRHSQI.ogg,1.0,0.0
KDUKURKF,./train/KDUKURKF.ogg,0.0,1.0
HLSCLOPC,./train/HLSCLOPC.ogg,0.0,1.0
WKYPIPUR,./train/WKYPIPUR.ogg,1.0,0.0
TFFFDAVC,./train/TFFFDAVC.ogg,1.0,0.0
TJBGJPWV,./train/TJBGJPWV.ogg,1.0,0.0
OIFPWAJH,./train/OIFPWAJH.ogg,1.0,0.0
HOSKXCNL,./train/HOSKXCNL.ogg,0.0,1.0
GZNRMDMR,./train/GZNRMDMR.ogg,0.0,1.0
SWFEXERE,./train/SWFEXERE.ogg,1.0,0.0
AMVIYOLD,./train/AMVIYOLD.ogg,1.0,0.0
EIALQGLC,./train/EIALQGLC.ogg,0.0,1.0
JWSLVBVA,./train/JWSLVBVA.ogg,0.0,1.0
UEJQECSY,./train/UEJQECSY.ogg,0.0,1.0
UQLCDHUP,./train/UQLCDHUP.ogg,1.0,0.0
WMHRYOEQ,./train/WMHRYOEQ.ogg,0.0,1.0
QCCCPZPU,./train/QCCCPZPU.ogg,1.0,0.0
AVAPQUGB,./train/AVAPQUGB.ogg,0.0,1.0
GHCMZBPH,./train/GHCMZBPH.ogg,0.0,1.0
ITJIVQNR,./train/ITJIVQNR.ogg,0.0,1.0
YRKVWWBP,./train/YRKVWWBP.ogg,0.0,1.0
WDGFPDYE,./train/WDGFPDYE.ogg,1.0,0.0
JVCHUBXA,./train/JVCHUBXA.ogg,0.0,1.0
YJARNCBN,./train/YJARNCBN.ogg,1.0,0.0
